allFiles Ecotype Pair Interaction
comp328712_c0.eigenvec.txt 0.144527166809891 0.249693151494788 0.22193923488089
comp328928_c0.eigenvec.txt 0.00938871691938062 0.163191200246829 0.118114213437694
comp33123_c0.eigenvec.txt 0.00680929215289975 0.946396323256921 0.909344261778445
comp33421_c0.eigenvec.txt 0.0285812349373955 0.287750485940857 0.0800717711479674
comp34559_c0.eigenvec.txt 0.0312873739764985 0.414491377641924 0.164328687930227
comp348479_c0.eigenvec.txt 0.0809945583281051 0.829109970514352 0.815038418514851
comp352313_c0.eigenvec.txt 0.0291726971552198 0.335145031054298 0.216234963692974
comp35639_c0.eigenvec.txt 0.00339279236898548 0.254584160503922 0.190809586571576
comp36032_c0.eigenvec.txt 0.0288332778129194 0.308408732858038 0.383852818278145
comp3609_c0.eigenvec.txt 0.0165207856119244 0.179606627200334 0.197694916879537
comp36319_c0.eigenvec.txt 0.000990930210861881 0.267286022075413 0.111228126295768
comp37072_c0.eigenvec.txt 0.222332707177091 0.903953506422601 0.607781906029785
comp37850_c0.eigenvec.txt 0.00900090647727957 0.537183987800675 0.120382749600909
comp38179_c0.eigenvec.txt 0.04715957386228 0.642504041495877 0.125566812243068
comp38338_c0.eigenvec.txt 0.0939592879607082 0.323190235596356 0.417922308118483
comp386113_c0.eigenvec.txt 0.0294658111619013 0.240231314263772 0.284890322624413
comp386624_c0.eigenvec.txt 0.135106494868597 0.3397195290039 0.204263737358536
comp38663_c0.eigenvec.txt 0.0924883038057353 0.387117032597347 0.13552185597697
comp389230_c0.eigenvec.txt 0.0392772690911772 0.31244243322741 0.176484494495449
comp389338_c0.eigenvec.txt 0.614901867242575 0.964856388833425 0.912136723540813
comp38955_c0.eigenvec.txt 0.00949206177054389 0.743979038520144 0.229052423120218
comp38989_c0.eigenvec.txt 0.0142957445464853 0.422485416506299 0.147183079069976
comp39334_c0.eigenvec.txt 0.0179494920447718 0.644119653878418 0.656603619784488
comp395470_c0.eigenvec.txt 0.676425036349863 0.987250038746295 0.875105743066431
comp39577_c0.eigenvec.txt 1.87385644294436e-05 0.939875955182255 0.896039317136554
comp39835_c0.eigenvec.txt 0.0508400859148586 0.55333549655209 0.175220841509254
comp40583_c0.eigenvec.txt 0.00376657350129198 0.880646798716157 0.783803555490381
comp40815_c0.eigenvec.txt 0.0630610600950575 0.368032598832483 0.161476013449353
comp41052_c0.eigenvec.txt 0.788523977958368 0.96549635496636 0.965660087866883
comp41347_c0.eigenvec.txt 0.0205870208448861 0.453344873957798 0.0944786030891046
comp41556_c0.eigenvec.txt 0.000287043521660914 0.1046394774083 0.140468124589867
comp41557_c0.eigenvec.txt 0.0124880671272765 0.619804802867589 0.0759190204526295
comp41684_c0.eigenvec.txt 0.113159068912051 0.948117614969411 0.603632460342489
comp42107_c0.eigenvec.txt 0.161934060528264 0.172606188631461 0.329561425717636
comp42216_c0.eigenvec.txt 0.69082781019624 0.973774673915223 0.931829176684772
comp4228_c0.eigenvec.txt 0.00633076585677128 0.42218056144292 0.0106836936729551
comp42338_c0.eigenvec.txt 0.0306394475902238 0.179116721901432 0.0804235993618659
comp42456_c0.eigenvec.txt 0.0118896958067978 0.747224781153471 0.588353903514136
comp42530_c0.eigenvec.txt 0.0367001082950004 0.536652955028132 0.161174492744434
comp42646_c0.eigenvec.txt 0.412047496569368 0.836762245045616 0.841722857126495
comp430577_c0.eigenvec.txt 0.700658458440351 0.863356003986875 0.893684507683573
comp43170_c0.eigenvec.txt 0.0747532416082679 0.674178643235909 0.336420519192088
comp43608_c0.eigenvec.txt 0.0678816914266857 0.617839182909756 0.107283494455287
comp43958_c0.eigenvec.txt 0.0146573636413527 0.261133369981143 0.0840597234018026
comp44108_c0.eigenvec.txt 0.0112198863116146 0.219902756597711 0.192473826160471
comp44960_c0.eigenvec.txt 0.106224795995911 0.224461990372792 0.186219151231517
comp45132_c0.eigenvec.txt 0.0140610598186989 0.165866382301651 0.0940327816991837
comp45808_c0.eigenvec.txt 0.00769842393774916 0.802378555483576 0.672783343024496
comp458721_c0.eigenvec.txt 0.428363729040378 0.924907481438193 0.948038706474089
comp45920_c0.eigenvec.txt 0.0311040250251765 0.249501826896703 0.347213513545556
comp460852_c0.eigenvec.txt 0.00314471780616218 0.375959980345777 0.356375254810394
comp462827_c0.eigenvec.txt 0.0184743207100712 0.369952038157456 0.191147861046925
comp46321_c0.eigenvec.txt 0.00746440050493369 0.229825005053888 0.275812647733115
comp464785_c0.eigenvec.txt 0.031940686891751 0.89947169969223 0.864400649459691
comp46663_c0.eigenvec.txt 0.0355152721112743 0.103065250897818 0.0334906463388168
comp46705_c0.eigenvec.txt 0.0088477221858799 0.869983496315765 0.777040881915513
comp46828_c0.eigenvec.txt 0.0161360008521427 0.204434007660491 0.0729910109555262
comp46894_c1.eigenvec.txt 0.000908736813433224 0.264548277598269 0.157681326327677
comp47058_c0.eigenvec.txt 0.0779829263702442 0.431080894938714 0.108907783650179
comp47312_c0.eigenvec.txt 0.00245624208040657 0.197900677037595 0.135093544012715
comp47385_c0.eigenvec.txt 0.00252687025355647 0.168082228518688 0.141611244623234
comp47612_c0.eigenvec.txt 0.00298607753868763 0.354171021243977 0.2869840247698
comp47654_c0.eigenvec.txt 0.0169678992589738 0.15867421980019 0.235125815295622
comp47681_c0.eigenvec.txt 0.256989197269435 0.817792412662082 0.931452014798814
comp48132_c0.eigenvec.txt 9.69960417406428e-06 0.274372657390305 0.232372545385693
comp48270_c0.eigenvec.txt 0.93836245588633 0.966741007701665 0.969916389442093
comp48309_c0.eigenvec.txt 0.532169876006713 0.90855090337799 0.68211602443407
comp48318_c0.eigenvec.txt 0.0435271688686568 0.294037503343227 0.0773927199837789
comp48366_c0.eigenvec.txt 0.476375332583468 0.774384990885037 0.791455923928454
comp48609_c1.eigenvec.txt 0.0648207634653495 0.4425366092404 0.182233067853402
comp48936_c0.eigenvec.txt 0.0549688817377722 0.616332179357564 0.0510838860917609
comp48959_c1.eigenvec.txt 0.0197592819986999 0.52632626989578 0.184129176815384
comp49249_c0.eigenvec.txt 0.00253808933743497 0.243822887080769 0.116027433556406
comp49384_c0.eigenvec.txt 0.0154557612242436 0.225329534995041 0.0778130152215143
comp49527_c1.eigenvec.txt 0.102480196532526 0.907709961585236 0.710448986146271
comp49713_c0.eigenvec.txt 0.000204179192509253 0.659401243322599 0.291447636335744
comp49713_c1.eigenvec.txt 0.0736634147925898 0.65145073731958 0.373522614268932
comp49767_c0.eigenvec.txt 0.478466179647007 0.868396807289327 0.916268377289876
comp49970_c0.eigenvec.txt 0.0677941996572144 0.351449283578599 0.251321662664761
comp50020_c0.eigenvec.txt 0.00357271530111235 0.234184321309992 0.150453925241987
comp50175_c0.eigenvec.txt 0.72507602318762 0.958422705744875 0.887202640270113
comp50325_c0.eigenvec.txt 0.00726728114495514 0.614470741298208 0.212425507444079
comp5035_c0.eigenvec.txt 0.0179554819004528 0.891657620376717 0.739728601826538
comp50432_c0.eigenvec.txt 0.0185860385291478 0.658584621922725 0.157737310773857
comp50548_c0.eigenvec.txt 0.000984706287556808 0.00939622015080761 0.0228198625791797
comp50552_c0.eigenvec.txt 0.0464641635782782 0.213426445465567 0.282180828789048
comp50837_c0.eigenvec.txt 0.0800142900342427 0.427521162674907 0.174430902482633
comp5088_c0.eigenvec.txt 0.0207431018266257 0.587425263256595 0.465844357620597
comp50968_c0.eigenvec.txt 0.133517062727566 0.700482581781245 0.505441994729907
comp5105_c0.eigenvec.txt 0.00829153873451067 0.336990207579274 0.144554758893828
comp51098_c1.eigenvec.txt 0.00123760064378243 0.0144188414947766 0.026093817542912
comp51340_c0.eigenvec.txt 0.0369024276914528 0.656038191456347 0.612738132864186
comp51371_c0.eigenvec.txt 0.0091276316764775 0.528716297237924 0.396314214703491
comp51381_c0.eigenvec.txt 0.433137604964402 0.620538767351805 0.606843355506942
comp51457_c0.eigenvec.txt 0.167697112331715 0.39098447609826 0.271463908508646
comp51851_c0.eigenvec.txt 0.0884113684441367 0.474391090932139 0.292937908547628
comp52108_c0.eigenvec.txt 0.0889659058157723 0.606085855048855 0.386094172811361
comp522510_c0.eigenvec.txt 0.70710206882217 0.880051327523198 0.932438305233783
comp524361_c0.eigenvec.txt 0.634505313725031 0.98865317177979 0.980626767690777
comp52615_c0.eigenvec.txt 0.341014890040288 0.920679916083021 0.922485567034819
comp527228_c0.eigenvec.txt 0.000516929293647479 0.18773730368404 0.0865356659651993
comp52799_c0.eigenvec.txt 0.00363212213348636 0.557151718402392 0.032888874262814
comp530475_c0.eigenvec.txt 0.161907818378887 0.786631063778992 0.575810957721231
comp53056_c0.eigenvec.txt 0.000141307625640659 0.130333479637242 0.160200775910499
comp53200_c0.eigenvec.txt 0.115250795659921 0.484639272222693 0.338356489557623
comp533384_c0.eigenvec.txt 0.00132628212890045 0.723862767459362 0.0392893106974257
comp53519_c0.eigenvec.txt 0.00069922077793076 0.00581367288521248 0.0105580772080885
comp53828_c0.eigenvec.txt 0.00110992466782341 0.174378361423312 0.0613719922408051
comp53943_c0.eigenvec.txt 0.0693837040225224 0.52306444401353 0.338846394916788
comp55058_c0.eigenvec.txt 0.0349352676397221 0.403980709936626 0.42498480890359
comp55119_c0.eigenvec.txt 0.0204785605960096 0.352880318368926 0.20743058718082
comp55199_c1.eigenvec.txt 0.000192772881497281 0.852261230150153 0.133738790950156
comp55438_c0.eigenvec.txt 0.0839502467955446 0.598005272167689 0.406705776982206
comp55452_c0.eigenvec.txt 0.00227044422437459 0.00726401726245242 0.034184684207293
comp554947_c0.eigenvec.txt 0.122347363388921 0.442592611567274 0.622404927849519
comp55526_c0.eigenvec.txt 0.0108221700405617 0.210995497631111 0.0460297315362251
comp55640_c0.eigenvec.txt 0.00404902562510263 0.514975799697818 0.043235186971958
comp56077_c0.eigenvec.txt 0.0206361057972707 0.531538091746003 0.183175878772493
comp561122_c0.eigenvec.txt 0.00578002550562377 0.239150744793094 0.237820525707501
comp56252_c0.eigenvec.txt 0.0313514996978713 0.201548178476706 0.0715877792755669
comp56486_c0.eigenvec.txt 0.815188928654874 0.848769356184469 0.748680629240326
comp56903_c0.eigenvec.txt 0.00107117615446781 0.507245016243429 0.0081068732827001
comp57101_c0.eigenvec.txt 0.00351627428495425 0.673726049354387 0.238944678556485
comp57123_c0.eigenvec.txt 0.120550432857444 0.560360219878332 0.266817834123249
comp57126_c0.eigenvec.txt 0.0151705412087755 0.675992122004863 0.497695064770772
comp57147_c0.eigenvec.txt 0.00012229953870815 0.763213852209401 0.517910188909388
comp57161_c0.eigenvec.txt 0.0386846202508147 0.565874964032694 0.245971917895875
comp57304_c0.eigenvec.txt 0.00077095893690938 0.526536008490805 0.000472635986992877
comp57341_c1.eigenvec.txt 0.00178178095977023 0.219916191197977 0.0934500928699615
comp57476_c0.eigenvec.txt 0.114259457083334 0.240133395952487 0.188716934262429
comp57504_c0.eigenvec.txt 0.0267097659821576 0.555575432377309 0.331346779933524
comp57765_c0.eigenvec.txt 0.000922458732801629 0.160367392744805 0.102099260069009
comp57794_c0.eigenvec.txt 0.0577479140834824 0.291626973180536 0.180729405812187
comp57832_c0.eigenvec.txt 0.32622496732913 0.515465729558341 0.491403013481882
comp57904_c0.eigenvec.txt 0.00785383763489043 0.127931220956309 0.0672845833860353
comp57920_c0.eigenvec.txt 0.00755761734605463 0.115061340811866 0.149896864722367
comp57923_c0.eigenvec.txt 0.0283974793618329 0.679169192263185 0.0764238708560753
comp57977_c1.eigenvec.txt 0.00664425244997773 0.407148843706677 0.0684045556710606
comp58065_c0.eigenvec.txt 0.0240371779746057 0.111552072652688 0.0725911942019709
comp58079_c0.eigenvec.txt 0.0961319190863259 0.390901711117907 0.151733737142453
comp58097_c0.eigenvec.txt 0.200942464104972 0.695604144193529 0.627548948141144
comp58219_c2.eigenvec.txt 0.00913989927398192 0.152882122654331 0.0411426070131279
comp58318_c1.eigenvec.txt 0.00138938174193185 0.647556554380564 0.00268093208782124
comp58318_c2.eigenvec.txt 0.043619173602405 0.504668489246424 0.112709801501584
comp58357_c0.eigenvec.txt 0.66912043108557 0.985894262512661 0.98082815865296
comp58389_c0.eigenvec.txt 0.391648475888782 0.733840399239874 0.625348551167956
comp58441_c0.eigenvec.txt 0.852405231534048 0.960502886614297 0.975630553299298
comp58470_c0.eigenvec.txt 0.00479793580011417 0.583570562816425 0.210302461548653
comp58519_c0.eigenvec.txt 0.00824690860025445 0.206079658996128 0.179840522934481
comp58531_c0.eigenvec.txt 0.0217433116026474 0.858297666726787 0.619781576997352
comp58550_c0.eigenvec.txt 0.00251396949424742 0.472086045486974 0.196831006007978
comp58613_c0.eigenvec.txt 0.148584283138078 0.854195787813204 0.539904853873607
comp58647_c0.eigenvec.txt 0.170849389840115 0.801157902109651 0.84831870099411
comp58672_c0.eigenvec.txt 0.162188732215195 0.538457545459549 0.164997936423273
comp58741_c0.eigenvec.txt 0.0637401259706257 0.249229542043033 0.168353967493149
comp58757_c0.eigenvec.txt 0.00297731672881 0.268936038383679 0.162068293232412
comp58799_c2.eigenvec.txt 0.0218384897268064 0.161015499116342 0.103987255488204
comp588806_c0.eigenvec.txt 0.0102562360469886 0.365478652073062 0.0859160034897075
comp58890_c1.eigenvec.txt 0.00864798409074541 0.94708197666965 0.973194481302156
comp59040_c1.eigenvec.txt 0.0350704921634292 0.141851073178421 0.129881680530731
comp5914_c0.eigenvec.txt 0.00134687683243222 0.412203217363405 0.245642825647346
comp59193_c0.eigenvec.txt 0.0427802718177969 0.116485178001927 0.108396065338816
comp59247_c0.eigenvec.txt 0.17537251731443 0.294223096061779 0.291190916267705
comp59319_c0.eigenvec.txt 0.0122821519862971 0.767475134719989 0.651834561124009
comp59425_c0.eigenvec.txt 0.489617050036395 0.765258693505465 0.825879123804688
comp59449_c3.eigenvec.txt 0.00982672814100536 0.150147210860539 0.093621216581724
comp59471_c0.eigenvec.txt 0.00326884571462796 0.0123170177559806 0.0245866779091429
comp59533_c0.eigenvec.txt 0.00348753444029617 0.408343711726427 0.0585470033513792
comp59572_c0.eigenvec.txt 0.441295232203575 0.928020005783083 0.969457760382117
comp59744_c0.eigenvec.txt 0.238210962648257 0.906055969382229 0.86830162263614
comp59765_c0.eigenvec.txt 0.235752936848517 0.763037287365135 0.435079788856701
comp59773_c0.eigenvec.txt 0.0283233042719566 0.985772144314346 0.984587233579248
comp59810_c1.eigenvec.txt 0.0638433276452759 0.938707815576811 0.86393460401998
comp59933_c0.eigenvec.txt 0.00366828716142478 0.296023980032123 0.0826438601029527
comp59994_c0.eigenvec.txt 0.00357326497343671 0.112358174801175 0.0458404415168429
comp60034_c0.eigenvec.txt 0.224790620955532 0.918672765794047 0.893174370964312
comp60061_c2.eigenvec.txt 0.531505158620454 0.934523845277406 0.92792481130369
comp60074_c0.eigenvec.txt 0.00117995986724624 0.392087729397181 0.169997218000463
comp60113_c0.eigenvec.txt 0.018251343220375 0.555211933820219 0.485642001037387
comp60124_c0.eigenvec.txt 0.544421618383722 0.964438415242603 0.950328031054385
comp60251_c1.eigenvec.txt 0.0534055699497091 0.551739267669521 0.209162021447323
comp60526_c0.eigenvec.txt 0.00422472856226163 0.384033147958958 0.351437798219298
comp60666_c0.eigenvec.txt 0.00933918797395188 0.846115700315316 0.0659873684368228
comp60913_c1.eigenvec.txt 0.616620460693838 0.959844453958801 0.805129557707921
comp60960_c1.eigenvec.txt 0.163392481014295 0.694628470532401 0.311490030513171
comp61060_c0.eigenvec.txt 0.00269903306967838 0.314307867031827 0.153730310020945
comp61107_c0.eigenvec.txt 0.0158142402304695 0.586353277688832 0.301497551060327
comp61107_c1.eigenvec.txt 0.0076453420064057 0.422357506067837 0.293342066431719
comp61143_c1.eigenvec.txt 0.0502177769047926 0.302286186277612 0.170053070322865
comp61285_c0.eigenvec.txt 0.0441501803805944 0.241670230790767 0.330940377079509
comp61405_c0.eigenvec.txt 0.27272479900719 0.415724498322388 0.323290056257645
comp61477_c1.eigenvec.txt 0.101741945462203 0.215446589039537 0.163837948808567
comp61672_c0.eigenvec.txt 0.129338993766295 0.680020778229778 0.41603323239211
comp61694_c0.eigenvec.txt 0.11828410800396 0.925176332507665 0.719821357444588
comp61711_c0.eigenvec.txt 0.118979561398339 0.744340095785002 0.602667490875634
comp61765_c0.eigenvec.txt 0.0132000441274522 0.435546359647708 0.173286021888994
comp61797_c0.eigenvec.txt 0.0336899290404888 0.514468790422786 0.218899174856569
comp618520_c0.eigenvec.txt 0.152248374572486 0.547853668765648 0.647130124013069
comp61931_c1.eigenvec.txt 0.0784166571811537 0.460494234346699 0.196161038102457
comp62016_c0.eigenvec.txt 0.0190559397959033 0.441984099229479 0.134668137845855
comp62038_c0.eigenvec.txt 0.00011194073055469 0.0880934236920154 0.0478467969478399
comp62041_c0.eigenvec.txt 0.00520156343444289 0.766465922446045 0.406833548458157
comp62080_c0.eigenvec.txt 0.0452961769061414 0.715087059861691 0.212033801876392
comp62197_c0.eigenvec.txt 0.00392130562942383 0.330498848934926 0.375953065670371
comp62216_c0.eigenvec.txt 0.410733536483987 0.904271492869873 0.961216283370384
comp62247_c0.eigenvec.txt 0.000584482791983676 0.236524908470664 0.1315030072016
comp62250_c0.eigenvec.txt 0.0170208545632249 0.920891955011046 0.883792844579289
comp62264_c1.eigenvec.txt 0.00521911044708332 0.0438349883889616 0.0623047706693947
comp62265_c3.eigenvec.txt 0.598635637030821 0.914909195469799 0.912794962597566
comp62309_c0.eigenvec.txt 0.557307349477177 0.876750519611748 0.606799549404383
comp62335_c0.eigenvec.txt 0.260051350419759 0.892933052492457 0.835159548540952
comp62339_c0.eigenvec.txt 0.00152059929930316 0.384072999677423 0.28770987269658
comp62400_c0.eigenvec.txt 0.0162515605903671 0.436882383085172 0.0741184508514247
comp62415_c0.eigenvec.txt 0.10306927769337 0.615883437395536 0.332124296964656
comp62425_c0.eigenvec.txt 0.00327393113198993 0.260474547329834 0.0443793397574313
comp625699_c0.eigenvec.txt 0.224097534331184 0.709385411411292 0.530103680695422
comp62630_c1.eigenvec.txt 0.014715106708585 0.451993854239333 0.123680443207547
comp62639_c0.eigenvec.txt 0.00924904134740041 0.171237433644638 0.0870459492521799
comp62672_c0.eigenvec.txt 0.671765375857356 0.974406841379079 0.981599892871851
comp62687_c0.eigenvec.txt 0.0999829498324569 0.663347160968468 0.694550634487995
comp62740_c0.eigenvec.txt 0.00084772987486986 0.5946594790715 0.0261667161416855
comp627966_c0.eigenvec.txt 0.047305204625394 0.601804662343306 0.300064270068889
comp62823_c0.eigenvec.txt 0.497553027396414 0.854709354023389 0.850868750660628
comp62853_c3.eigenvec.txt 0.0815728376314534 0.791857879165327 0.615457849353101
comp62917_c0.eigenvec.txt 0.797308941853908 0.959168712723988 0.956025833160428
comp62963_c0.eigenvec.txt 0.122784025496027 0.226230666036979 0.259400021942714
comp63113_c0.eigenvec.txt 0.00500146831916232 0.867232757940977 0.80061009612832
comp63116_c0.eigenvec.txt 0.0697657412142254 0.952025628460961 0.932079223020002
comp63329_c0.eigenvec.txt 0.0626971463110092 0.441902060673246 0.153712942413431
comp63330_c0.eigenvec.txt 0.0057990490458244 0.376901624714154 0.0332078113691442
comp63390_c0.eigenvec.txt 0.00193236706878327 0.362928095843231 0.123409198994026
comp63392_c0.eigenvec.txt 0.119081989386216 0.27703072226834 0.11136583683725
comp63400_c1.eigenvec.txt 0.0289270092794601 0.0665155302421812 0.164680118811742
comp63533_c0.eigenvec.txt 0.056617483729711 0.815677205791136 0.761893966610574
comp63547_c1.eigenvec.txt 0.041671226475191 0.857781108273672 0.557906849607229
comp63566_c0.eigenvec.txt 0.0163436695313652 0.946836940258738 0.852783614855609
comp63600_c0.eigenvec.txt 0.00449750512499511 0.392793378245398 0.0786233826393961
comp63650_c0.eigenvec.txt 0.000318095405825451 0.22710414871652 0.0698626032879504
comp63684_c0.eigenvec.txt 0.0325944593863653 0.514093625129224 0.326636478488178
comp63693_c1.eigenvec.txt 0.0664718017342163 0.963039540724795 0.952810562932165
comp63724_c0.eigenvec.txt 0.000424521986301998 0.0454428302020902 0.011649607536387
comp63762_c0.eigenvec.txt 0.0125252342211334 0.533456535877395 0.183022986062155
comp63812_c0.eigenvec.txt 0.0225963312395558 0.264191636932331 0.0975455011105134
comp63814_c0.eigenvec.txt 0.00611875889259673 0.357350278149824 0.44833634172215
comp63847_c1.eigenvec.txt 0.00540393009588188 0.040916707484116 0.0180821975945181
comp63865_c0.eigenvec.txt 0.076296131557033 0.867975020246194 0.838572154431769
comp63913_c0.eigenvec.txt 0.858329861901765 0.959491167856976 0.921478621158171
comp64005_c0.eigenvec.txt 0.00530772186214092 0.80309395042031 0.670105549434927
comp64058_c0.eigenvec.txt 0.146054483908138 0.239011850218392 0.306187006710433
comp64073_c0.eigenvec.txt 0.00070889138257222 0.273550747063228 0.115253516012812
comp64080_c0.eigenvec.txt 0.135221806682461 0.328213042741544 0.378802437498089
comp64111_c0.eigenvec.txt 0.0236690059067884 0.199117180658719 0.284825051658407
comp64126_c2.eigenvec.txt 0.40526752512694 0.660838855958793 0.775992898999925
comp64144_c1.eigenvec.txt 0.00217672580584104 0.150803607082437 0.0941481619793549
comp64163_c1.eigenvec.txt 0.724869207682388 0.862758045881684 0.915694144267103
comp64205_c0.eigenvec.txt 0.189331872168365 0.926910315635016 0.615968858320057
comp64266_c0.eigenvec.txt 0.111656803510625 0.669810360571464 0.475280457303396
comp64301_c1.eigenvec.txt 0.00139311316043885 0.252946322317047 0.104167767165323
comp64320_c0.eigenvec.txt 0.123663208059752 0.839774887603393 0.705754391366749
comp64348_c1.eigenvec.txt 0.391379711350437 0.780664370827696 0.592412252444144
comp64350_c0.eigenvec.txt 0.125465070522904 0.51144397353337 0.331669448118811
comp64456_c0.eigenvec.txt 0.691809904809791 0.931496198194019 0.931682757630288
comp64520_c0.eigenvec.txt 2.3701647021626e-05 0.250230328661005 0.174534821182257
comp64555_c0.eigenvec.txt 0.0351808146627964 0.662225092817039 0.661168285050064
comp64564_c0.eigenvec.txt 0.135331838423958 0.453884532761013 0.359433448240686
comp64568_c1.eigenvec.txt 0.621229013739047 0.978074215437723 0.977840352803595
comp64609_c0.eigenvec.txt 0.133519387427245 0.321563448331278 0.227821070565578
comp64620_c3.eigenvec.txt 0.000119454040899799 0.153485898532379 0.246911886734961
comp64781_c0.eigenvec.txt 0.108287147647734 0.638152433427744 0.503663908330579
comp64792_c0.eigenvec.txt 0.914966117905154 0.953542900699158 0.957528393821126
comp64815_c1.eigenvec.txt 0.00841490563168769 0.524388492697729 0.55479856770785
comp64830_c0.eigenvec.txt 0.00160672975252196 0.00998712746925791 0.0110304790578853
comp64866_c0.eigenvec.txt 0.0437619032700667 0.369831881406237 0.702793730522052
comp64877_c0.eigenvec.txt 0.00191632229528208 0.267078458115673 0.151819441146463
comp64935_c0.eigenvec.txt 0.00327688920790732 0.20200553031758 0.0609413800905809
comp64939_c0.eigenvec.txt 0.101559134699135 0.350817716214472 0.229623307732765
comp64971_c0.eigenvec.txt 0.877181785851779 0.987366174910474 0.994625782365034
comp65036_c0.eigenvec.txt 0.156401073409513 0.450943605497907 0.338081175822771
comp65044_c0.eigenvec.txt 0.726943304902143 0.993255899424475 0.981966648572006
comp65068_c0.eigenvec.txt 0.0124692962228504 0.351188880685644 0.0995137991691361
comp65116_c0.eigenvec.txt 0.00843066572255395 0.396015723938045 0.0550272785846716
comp65176_c0.eigenvec.txt 0.201170558791382 0.458045345510351 0.726150311372796
